category,rank,dimension,mean_delta,std_delta
tempo110,17,139,1.237144,0.878041
tempo110,18,409,1.235286,0.861886
tempo110,19,41,1.234598,0.906315
tempo110,20,471,1.224171,0.883320
tempo110,21,34,1.221709,0.854312
tempo110,22,415,1.215229,0.866933
tempo110,23,147,1.209846,0.832820
tempo110,24,431,1.209843,0.852863
tempo110,25,408,1.209731,0.876250
tempo110,26,205,1.209035,0.890200
tempo110,27,343,1.194018,0.811376
tempo110,28,189,1.190672,0.845243
tempo110,29,255,1.184518,0.827929
tempo110,30,132,1.180618,0.852956
