pair_idx,pitch_semi,tempo_bpm,mean_delta,broad_cat
79513,,110,0.825356,1b. Human Plagiarism + DSP
79514,,90,0.872610,1b. Human Plagiarism + DSP
79519,,90,0.840267,1b. Human Plagiarism + DSP
79520,,95,0.822914,1b. Human Plagiarism + DSP
79521,,105,0.869837,1b. Human Plagiarism + DSP
79522,,110,0.829505,1b. Human Plagiarism + DSP
79523,,110,0.818614,1b. Human Plagiarism + DSP
79524,,90,0.849208,1b. Human Plagiarism + DSP
79529,,90,0.777189,1b. Human Plagiarism + DSP
79530,,95,0.763804,1b. Human Plagiarism + DSP
79531,,105,0.750260,1b. Human Plagiarism + DSP
79532,,110,0.760066,1b. Human Plagiarism + DSP
79533,,110,0.727325,1b. Human Plagiarism + DSP
79534,,90,0.744173,1b. Human Plagiarism + DSP
79539,,90,0.873560,1b. Human Plagiarism + DSP
79540,,95,0.958532,1b. Human Plagiarism + DSP
79541,,105,0.909277,1b. Human Plagiarism + DSP
79542,,110,0.870419,1b. Human Plagiarism + DSP
79543,,110,0.869828,1b. Human Plagiarism + DSP
79544,,90,0.982197,1b. Human Plagiarism + DSP
79549,,90,0.895311,1b. Human Plagiarism + DSP
79550,,95,0.896563,1b. Human Plagiarism + DSP
79551,,105,0.952750,1b. Human Plagiarism + DSP
79552,,110,0.834562,1b. Human Plagiarism + DSP
79553,,110,0.877393,1b. Human Plagiarism + DSP
79554,,90,0.914703,1b. Human Plagiarism + DSP
79559,,90,0.801418,1b. Human Plagiarism + DSP
79560,,95,0.819202,1b. Human Plagiarism + DSP
79561,,105,0.809933,1b. Human Plagiarism + DSP
79562,,110,1.024998,1b. Human Plagiarism + DSP
79563,,110,0.867809,1b. Human Plagiarism + DSP
79564,,90,0.868141,1b. Human Plagiarism + DSP
79569,,90,0.900600,1b. Human Plagiarism + DSP
79570,,95,1.026779,1b. Human Plagiarism + DSP
79571,,105,1.016610,1b. Human Plagiarism + DSP
79572,,110,1.016804,1b. Human Plagiarism + DSP
79573,,110,0.931010,1b. Human Plagiarism + DSP
79574,,90,0.881444,1b. Human Plagiarism + DSP
79579,,90,0.901590,1b. Human Plagiarism + DSP
79580,,95,0.892866,1b. Human Plagiarism + DSP
79581,,105,0.900683,1b. Human Plagiarism + DSP
79582,,110,0.898232,1b. Human Plagiarism + DSP
79583,,110,0.915946,1b. Human Plagiarism + DSP
79584,,90,0.862454,1b. Human Plagiarism + DSP
79589,,90,0.855976,1b. Human Plagiarism + DSP
79590,,95,0.894925,1b. Human Plagiarism + DSP
79591,,105,0.770587,1b. Human Plagiarism + DSP
79592,,110,0.909438,1b. Human Plagiarism + DSP
79593,,110,0.904203,1b. Human Plagiarism + DSP
79594,,90,0.854397,1b. Human Plagiarism + DSP
79599,,90,0.899816,1b. Human Plagiarism + DSP
79600,,95,0.893566,1b. Human Plagiarism + DSP
79601,,105,0.885983,1b. Human Plagiarism + DSP
79602,,110,0.888888,1b. Human Plagiarism + DSP
79603,,110,0.898284,1b. Human Plagiarism + DSP
79604,,90,0.891384,1b. Human Plagiarism + DSP
79609,,90,0.837525,1b. Human Plagiarism + DSP
79610,,95,0.837536,1b. Human Plagiarism + DSP
79611,,105,0.831903,1b. Human Plagiarism + DSP
79612,,110,0.850167,1b. Human Plagiarism + DSP
79613,,110,0.783708,1b. Human Plagiarism + DSP
79614,,90,0.849644,1b. Human Plagiarism + DSP
79619,,90,0.812354,1b. Human Plagiarism + DSP
79620,,95,0.998145,1b. Human Plagiarism + DSP
79621,,105,0.882478,1b. Human Plagiarism + DSP
79622,,110,0.915293,1b. Human Plagiarism + DSP
79623,,110,0.973267,1b. Human Plagiarism + DSP
79624,,90,1.022977,1b. Human Plagiarism + DSP
79629,,90,0.722078,1b. Human Plagiarism + DSP
79630,,95,0.891194,1b. Human Plagiarism + DSP
79631,,105,0.904205,1b. Human Plagiarism + DSP
79632,,110,0.915102,1b. Human Plagiarism + DSP
79633,,110,0.850763,1b. Human Plagiarism + DSP
79634,,90,0.898878,1b. Human Plagiarism + DSP
79639,,90,0.819712,1b. Human Plagiarism + DSP
79640,,95,0.852462,1b. Human Plagiarism + DSP
79641,,105,0.822087,1b. Human Plagiarism + DSP
79642,,110,1.046564,1b. Human Plagiarism + DSP
79643,,110,0.885893,1b. Human Plagiarism + DSP
79644,,90,0.867246,1b. Human Plagiarism + DSP
79649,,90,0.960497,1b. Human Plagiarism + DSP
79650,,95,0.974456,1b. Human Plagiarism + DSP
79651,,105,0.987619,1b. Human Plagiarism + DSP
79652,,110,0.941188,1b. Human Plagiarism + DSP
79653,,110,0.803654,1b. Human Plagiarism + DSP
79654,,90,0.872512,1b. Human Plagiarism + DSP
79659,,90,0.898269,1b. Human Plagiarism + DSP
79660,,95,0.885265,1b. Human Plagiarism + DSP
79661,,105,0.918175,1b. Human Plagiarism + DSP
79662,,110,0.886335,1b. Human Plagiarism + DSP
79663,,110,0.833159,1b. Human Plagiarism + DSP
79664,,90,0.951477,1b. Human Plagiarism + DSP
79669,,90,0.906608,1b. Human Plagiarism + DSP
79670,,95,0.914205,1b. Human Plagiarism + DSP
79671,,105,0.798128,1b. Human Plagiarism + DSP
79672,,110,0.873080,1b. Human Plagiarism + DSP
79673,,110,0.834582,1b. Human Plagiarism + DSP
79674,,90,0.960179,1b. Human Plagiarism + DSP
79679,,90,0.863863,1b. Human Plagiarism + DSP
79680,,95,0.890056,1b. Human Plagiarism + DSP
79681,,105,0.857487,1b. Human Plagiarism + DSP
79682,,110,0.895802,1b. Human Plagiarism + DSP
79683,,110,0.866903,1b. Human Plagiarism + DSP
79684,,90,0.880260,1b. Human Plagiarism + DSP
79689,,90,0.679424,1b. Human Plagiarism + DSP
79690,,95,0.663657,1b. Human Plagiarism + DSP
79691,,105,0.660485,1b. Human Plagiarism + DSP
79692,,110,0.684350,1b. Human Plagiarism + DSP
79693,,110,0.663728,1b. Human Plagiarism + DSP
79694,,90,0.723333,1b. Human Plagiarism + DSP
79699,,90,0.876026,1b. Human Plagiarism + DSP
79700,,95,1.086417,1b. Human Plagiarism + DSP
79701,,105,1.000565,1b. Human Plagiarism + DSP
79702,,110,0.970366,1b. Human Plagiarism + DSP
79703,,110,0.848413,1b. Human Plagiarism + DSP
79704,,90,1.078671,1b. Human Plagiarism + DSP
79709,,90,0.957472,1b. Human Plagiarism + DSP
79710,,95,0.960536,1b. Human Plagiarism + DSP
79711,,105,0.937802,1b. Human Plagiarism + DSP
79712,,110,0.886321,1b. Human Plagiarism + DSP
79713,,110,0.925320,1b. Human Plagiarism + DSP
79714,,90,0.967979,1b. Human Plagiarism + DSP
79719,,90,0.833585,1b. Human Plagiarism + DSP
79720,,95,0.853114,1b. Human Plagiarism + DSP
79721,,105,0.834334,1b. Human Plagiarism + DSP
79722,,110,1.038796,1b. Human Plagiarism + DSP
79723,,110,0.912702,1b. Human Plagiarism + DSP
79724,,90,0.881760,1b. Human Plagiarism + DSP
79729,,90,0.927022,1b. Human Plagiarism + DSP
79730,,95,1.089582,1b. Human Plagiarism + DSP
79731,,105,1.069495,1b. Human Plagiarism + DSP
79732,,110,1.099354,1b. Human Plagiarism + DSP
79733,,110,0.897297,1b. Human Plagiarism + DSP
79734,,90,0.935281,1b. Human Plagiarism + DSP
79739,,90,0.981059,1b. Human Plagiarism + DSP
79740,,95,0.969284,1b. Human Plagiarism + DSP
79741,,105,0.976741,1b. Human Plagiarism + DSP
79742,,110,0.971924,1b. Human Plagiarism + DSP
79743,,110,0.978892,1b. Human Plagiarism + DSP
79744,,90,0.956661,1b. Human Plagiarism + DSP
79749,,90,0.946161,1b. Human Plagiarism + DSP
79750,,95,0.964767,1b. Human Plagiarism + DSP
79751,,105,0.839642,1b. Human Plagiarism + DSP
79752,,110,0.979569,1b. Human Plagiarism + DSP
79753,,110,0.982106,1b. Human Plagiarism + DSP
79754,,90,0.911643,1b. Human Plagiarism + DSP
79759,,90,0.941392,1b. Human Plagiarism + DSP
79760,,95,0.966001,1b. Human Plagiarism + DSP
79761,,105,0.949055,1b. Human Plagiarism + DSP
79762,,110,0.978395,1b. Human Plagiarism + DSP
79763,,110,0.918873,1b. Human Plagiarism + DSP
79764,,90,0.962933,1b. Human Plagiarism + DSP
79769,,90,0.857993,1b. Human Plagiarism + DSP
79770,,95,0.839997,1b. Human Plagiarism + DSP
79771,,105,0.844983,1b. Human Plagiarism + DSP
79772,,110,0.850476,1b. Human Plagiarism + DSP
79773,,110,0.829608,1b. Human Plagiarism + DSP
79774,,90,0.866809,1b. Human Plagiarism + DSP
79779,,90,1.027637,1b. Human Plagiarism + DSP
79780,,95,1.069880,1b. Human Plagiarism + DSP
79781,,105,1.003091,1b. Human Plagiarism + DSP
79782,,110,1.014952,1b. Human Plagiarism + DSP
79783,,110,1.012723,1b. Human Plagiarism + DSP
79784,,90,1.104393,1b. Human Plagiarism + DSP
79789,,90,0.976711,1b. Human Plagiarism + DSP
79790,,95,1.089017,1b. Human Plagiarism + DSP
79791,,105,1.058110,1b. Human Plagiarism + DSP
79792,,110,1.031715,1b. Human Plagiarism + DSP
79793,,110,1.006799,1b. Human Plagiarism + DSP
79794,,90,1.038064,1b. Human Plagiarism + DSP
79799,,90,1.029387,1b. Human Plagiarism + DSP
79800,,95,1.047229,1b. Human Plagiarism + DSP
79801,,105,1.039895,1b. Human Plagiarism + DSP
79802,,110,1.123859,1b. Human Plagiarism + DSP
79803,,110,1.003872,1b. Human Plagiarism + DSP
79804,,90,1.021427,1b. Human Plagiarism + DSP
79809,,90,1.091946,1b. Human Plagiarism + DSP
79810,,95,1.201954,1b. Human Plagiarism + DSP
79811,,105,1.204803,1b. Human Plagiarism + DSP
79812,,110,1.202803,1b. Human Plagiarism + DSP
79813,,110,1.023420,1b. Human Plagiarism + DSP
79814,,90,1.050032,1b. Human Plagiarism + DSP
79819,,90,1.063099,1b. Human Plagiarism + DSP
79820,,95,1.047813,1b. Human Plagiarism + DSP
79821,,105,1.004352,1b. Human Plagiarism + DSP
79822,,110,1.010481,1b. Human Plagiarism + DSP
79823,,110,0.998689,1b. Human Plagiarism + DSP
79824,,90,0.964050,1b. Human Plagiarism + DSP
79829,,90,0.983864,1b. Human Plagiarism + DSP
79830,,95,1.003813,1b. Human Plagiarism + DSP
79831,,105,0.991139,1b. Human Plagiarism + DSP
79832,,110,1.096941,1b. Human Plagiarism + DSP
79833,,110,1.000591,1b. Human Plagiarism + DSP
79834,,90,0.966090,1b. Human Plagiarism + DSP
79839,,90,1.044850,1b. Human Plagiarism + DSP
79840,,95,1.020887,1b. Human Plagiarism + DSP
79841,,105,1.040867,1b. Human Plagiarism + DSP
79842,,110,1.023559,1b. Human Plagiarism + DSP
79843,,110,0.978070,1b. Human Plagiarism + DSP
79844,,90,1.024984,1b. Human Plagiarism + DSP
79849,,90,0.975285,1b. Human Plagiarism + DSP
79850,,95,0.970516,1b. Human Plagiarism + DSP
79851,,105,0.989288,1b. Human Plagiarism + DSP
79852,,110,0.979428,1b. Human Plagiarism + DSP
79853,,110,0.939080,1b. Human Plagiarism + DSP
79854,,90,0.950923,1b. Human Plagiarism + DSP
79859,,90,1.102062,1b. Human Plagiarism + DSP
79860,,95,1.201676,1b. Human Plagiarism + DSP
79861,,105,1.162025,1b. Human Plagiarism + DSP
79862,,110,1.131602,1b. Human Plagiarism + DSP
79863,,110,1.095964,1b. Human Plagiarism + DSP
79864,,90,1.079693,1b. Human Plagiarism + DSP
79869,,90,0.965186,1b. Human Plagiarism + DSP
79870,,95,1.132172,1b. Human Plagiarism + DSP
79871,,105,1.166626,1b. Human Plagiarism + DSP
79872,,110,1.143028,1b. Human Plagiarism + DSP
79873,,110,1.086269,1b. Human Plagiarism + DSP
79874,,90,1.131240,1b. Human Plagiarism + DSP
79879,,90,1.086010,1b. Human Plagiarism + DSP
79880,,95,1.104321,1b. Human Plagiarism + DSP
79881,,105,1.088701,1b. Human Plagiarism + DSP
79882,,110,1.176167,1b. Human Plagiarism + DSP
79883,,110,1.128567,1b. Human Plagiarism + DSP
79884,,90,1.062137,1b. Human Plagiarism + DSP
79889,,90,1.190665,1b. Human Plagiarism + DSP
79890,,95,1.249452,1b. Human Plagiarism + DSP
79891,,105,1.214555,1b. Human Plagiarism + DSP
79892,,110,1.215602,1b. Human Plagiarism + DSP
79893,,110,1.059029,1b. Human Plagiarism + DSP
79894,,90,1.142572,1b. Human Plagiarism + DSP
79899,,90,1.149110,1b. Human Plagiarism + DSP
79900,,95,1.142715,1b. Human Plagiarism + DSP
79901,,105,1.132229,1b. Human Plagiarism + DSP
79902,,110,1.097703,1b. Human Plagiarism + DSP
79903,,110,1.036010,1b. Human Plagiarism + DSP
79904,,90,1.093310,1b. Human Plagiarism + DSP
79909,,90,1.090248,1b. Human Plagiarism + DSP
79910,,95,1.136449,1b. Human Plagiarism + DSP
79911,,105,1.038168,1b. Human Plagiarism + DSP
79912,,110,1.105868,1b. Human Plagiarism + DSP
79913,,110,1.039860,1b. Human Plagiarism + DSP
79914,,90,1.095211,1b. Human Plagiarism + DSP
79919,,90,1.122703,1b. Human Plagiarism + DSP
79920,,95,1.129087,1b. Human Plagiarism + DSP
79921,,105,1.125051,1b. Human Plagiarism + DSP
79922,,110,1.120771,1b. Human Plagiarism + DSP
79923,,110,1.044317,1b. Human Plagiarism + DSP
79924,,90,1.115855,1b. Human Plagiarism + DSP
79929,,90,1.054269,1b. Human Plagiarism + DSP
79930,,95,1.040622,1b. Human Plagiarism + DSP
79931,,105,1.007360,1b. Human Plagiarism + DSP
79932,,110,1.031471,1b. Human Plagiarism + DSP
79933,,110,0.981514,1b. Human Plagiarism + DSP
79934,,90,1.006919,1b. Human Plagiarism + DSP
79939,,90,0.803900,1b. Human Plagiarism + DSP
79940,,95,1.046860,1b. Human Plagiarism + DSP
79941,,105,0.977683,1b. Human Plagiarism + DSP
79942,,110,0.965407,1b. Human Plagiarism + DSP
79943,,110,0.891619,1b. Human Plagiarism + DSP
79944,,90,1.006892,1b. Human Plagiarism + DSP
79949,,90,0.728981,1b. Human Plagiarism + DSP
79950,,95,0.875322,1b. Human Plagiarism + DSP
79951,,105,0.871154,1b. Human Plagiarism + DSP
79952,,110,0.905301,1b. Human Plagiarism + DSP
79953,,110,0.837148,1b. Human Plagiarism + DSP
79954,,90,0.889339,1b. Human Plagiarism + DSP
79959,,90,0.939017,1b. Human Plagiarism + DSP
79960,,95,0.954795,1b. Human Plagiarism + DSP
79961,,105,0.939943,1b. Human Plagiarism + DSP
79962,,110,1.023136,1b. Human Plagiarism + DSP
79963,,110,0.906066,1b. Human Plagiarism + DSP
79964,,90,0.887766,1b. Human Plagiarism + DSP
79969,,90,0.953040,1b. Human Plagiarism + DSP
79970,,95,0.978751,1b. Human Plagiarism + DSP
79971,,105,0.950329,1b. Human Plagiarism + DSP
79972,,110,0.955588,1b. Human Plagiarism + DSP
79973,,110,0.754885,1b. Human Plagiarism + DSP
79974,,90,0.932888,1b. Human Plagiarism + DSP
79979,,90,0.911841,1b. Human Plagiarism + DSP
79980,,95,0.896786,1b. Human Plagiarism + DSP
79981,,105,0.920581,1b. Human Plagiarism + DSP
79982,,110,0.857125,1b. Human Plagiarism + DSP
79983,,110,0.803391,1b. Human Plagiarism + DSP
79984,,90,0.930280,1b. Human Plagiarism + DSP
79989,,90,0.897670,1b. Human Plagiarism + DSP
79990,,95,0.927890,1b. Human Plagiarism + DSP
79991,,105,0.841187,1b. Human Plagiarism + DSP
79992,,110,0.886180,1b. Human Plagiarism + DSP
79993,,110,0.808283,1b. Human Plagiarism + DSP
79994,,90,0.928226,1b. Human Plagiarism + DSP
79999,,90,0.879802,1b. Human Plagiarism + DSP
80000,,95,0.908786,1b. Human Plagiarism + DSP
80001,,105,0.907608,1b. Human Plagiarism + DSP
80002,,110,0.912975,1b. Human Plagiarism + DSP
80003,,110,0.780140,1b. Human Plagiarism + DSP
80004,,90,0.922627,1b. Human Plagiarism + DSP
80009,,90,0.714264,1b. Human Plagiarism + DSP
80010,,95,0.704296,1b. Human Plagiarism + DSP
80011,,105,0.721820,1b. Human Plagiarism + DSP
80012,,110,0.700851,1b. Human Plagiarism + DSP
80013,,110,0.616919,1b. Human Plagiarism + DSP
80014,,90,0.711802,1b. Human Plagiarism + DSP
80019,,90,0.850035,1b. Human Plagiarism + DSP
80020,,95,1.056705,1b. Human Plagiarism + DSP
80021,,105,0.984077,1b. Human Plagiarism + DSP
80022,,110,1.016877,1b. Human Plagiarism + DSP
80023,,110,0.935821,1b. Human Plagiarism + DSP
80024,,90,1.043102,1b. Human Plagiarism + DSP
80029,,90,0.852596,1b. Human Plagiarism + DSP
80030,,95,0.794985,1b. Human Plagiarism + DSP
80031,,105,0.874265,1b. Human Plagiarism + DSP
80032,,110,0.873408,1b. Human Plagiarism + DSP
80033,,110,0.826535,1b. Human Plagiarism + DSP
80034,,90,0.837432,1b. Human Plagiarism + DSP
80039,,90,0.821452,1b. Human Plagiarism + DSP
80040,,95,0.832088,1b. Human Plagiarism + DSP
80041,,105,0.815148,1b. Human Plagiarism + DSP
80042,,110,1.146433,1b. Human Plagiarism + DSP
80043,,110,0.880211,1b. Human Plagiarism + DSP
80044,,90,0.878987,1b. Human Plagiarism + DSP
80049,,90,0.931724,1b. Human Plagiarism + DSP
80050,,95,0.970092,1b. Human Plagiarism + DSP
80051,,105,0.966247,1b. Human Plagiarism + DSP
80052,,110,0.943762,1b. Human Plagiarism + DSP
80053,,110,0.843574,1b. Human Plagiarism + DSP
80054,,90,0.850475,1b. Human Plagiarism + DSP
80059,,90,0.946253,1b. Human Plagiarism + DSP
80060,,95,0.927886,1b. Human Plagiarism + DSP
80061,,105,0.937932,1b. Human Plagiarism + DSP
80062,,110,0.953506,1b. Human Plagiarism + DSP
80063,,110,0.772650,1b. Human Plagiarism + DSP
80064,,90,0.948152,1b. Human Plagiarism + DSP
80069,,90,0.922493,1b. Human Plagiarism + DSP
80070,,95,0.913974,1b. Human Plagiarism + DSP
80071,,105,0.881971,1b. Human Plagiarism + DSP
80072,,110,0.970056,1b. Human Plagiarism + DSP
80073,,110,0.795842,1b. Human Plagiarism + DSP
80074,,90,0.932715,1b. Human Plagiarism + DSP
80079,,90,0.878648,1b. Human Plagiarism + DSP
80080,,95,0.894121,1b. Human Plagiarism + DSP
80081,,105,0.823460,1b. Human Plagiarism + DSP
80082,,110,0.916992,1b. Human Plagiarism + DSP
80083,,110,0.803127,1b. Human Plagiarism + DSP
80084,,90,0.823934,1b. Human Plagiarism + DSP
80089,,90,0.737230,1b. Human Plagiarism + DSP
80090,,95,0.716497,1b. Human Plagiarism + DSP
80091,,105,0.711386,1b. Human Plagiarism + DSP
80092,,110,0.701139,1b. Human Plagiarism + DSP
80093,,110,0.575199,1b. Human Plagiarism + DSP
80094,,90,0.746802,1b. Human Plagiarism + DSP
80099,,90,0.976015,1b. Human Plagiarism + DSP
80100,,95,0.943181,1b. Human Plagiarism + DSP
80101,,105,0.920739,1b. Human Plagiarism + DSP
80102,,110,0.959816,1b. Human Plagiarism + DSP
80103,,110,0.914118,1b. Human Plagiarism + DSP
80104,,90,0.960110,1b. Human Plagiarism + DSP
80109,,90,1.016899,1b. Human Plagiarism + DSP
80110,,95,1.016195,1b. Human Plagiarism + DSP
80111,,105,0.937835,1b. Human Plagiarism + DSP
80112,,110,0.949042,1b. Human Plagiarism + DSP
80113,,110,0.835072,1b. Human Plagiarism + DSP
80114,,90,1.001871,1b. Human Plagiarism + DSP
80119,,90,0.822236,1b. Human Plagiarism + DSP
80120,,95,0.891167,1b. Human Plagiarism + DSP
80121,,105,0.877095,1b. Human Plagiarism + DSP
80122,,110,0.827409,1b. Human Plagiarism + DSP
80123,,110,0.886885,1b. Human Plagiarism + DSP
80124,,90,0.837499,1b. Human Plagiarism + DSP
80129,,90,0.949472,1b. Human Plagiarism + DSP
80130,,95,0.942194,1b. Human Plagiarism + DSP
80131,,105,0.951521,1b. Human Plagiarism + DSP
80132,,110,0.955736,1b. Human Plagiarism + DSP
80133,,110,0.903688,1b. Human Plagiarism + DSP
80134,,90,1.018573,1b. Human Plagiarism + DSP
80139,,90,0.827950,1b. Human Plagiarism + DSP
80140,,95,0.845598,1b. Human Plagiarism + DSP
80141,,105,0.835409,1b. Human Plagiarism + DSP
80142,,110,0.870275,1b. Human Plagiarism + DSP
80143,,110,0.812854,1b. Human Plagiarism + DSP
80144,,90,0.915474,1b. Human Plagiarism + DSP
80149,,90,1.106552,1b. Human Plagiarism + DSP
80150,,95,1.046587,1b. Human Plagiarism + DSP
80151,,105,0.916752,1b. Human Plagiarism + DSP
80152,,110,0.868262,1b. Human Plagiarism + DSP
80153,,110,0.885939,1b. Human Plagiarism + DSP
80154,,90,1.074544,1b. Human Plagiarism + DSP
80159,,90,0.946112,1b. Human Plagiarism + DSP
80160,,95,0.958843,1b. Human Plagiarism + DSP
80161,,105,0.925223,1b. Human Plagiarism + DSP
80162,,110,0.911711,1b. Human Plagiarism + DSP
80163,,110,0.893583,1b. Human Plagiarism + DSP
80164,,90,0.928297,1b. Human Plagiarism + DSP
80169,,90,1.049650,1b. Human Plagiarism + DSP
80170,,95,1.036900,1b. Human Plagiarism + DSP
80171,,105,1.067631,1b. Human Plagiarism + DSP
80172,,110,0.955722,1b. Human Plagiarism + DSP
80173,,110,0.991138,1b. Human Plagiarism + DSP
80174,,90,1.083211,1b. Human Plagiarism + DSP
80179,,90,0.834358,1b. Human Plagiarism + DSP
80180,,95,0.766491,1b. Human Plagiarism + DSP
80181,,105,0.724761,1b. Human Plagiarism + DSP
80182,,110,0.782658,1b. Human Plagiarism + DSP
80183,,110,0.730373,1b. Human Plagiarism + DSP
80184,,90,0.788082,1b. Human Plagiarism + DSP
80189,,90,1.028845,1b. Human Plagiarism + DSP
80190,,95,0.971569,1b. Human Plagiarism + DSP
80191,,105,0.888149,1b. Human Plagiarism + DSP
80192,,110,0.937120,1b. Human Plagiarism + DSP
80193,,110,0.775934,1b. Human Plagiarism + DSP
80194,,90,0.933305,1b. Human Plagiarism + DSP
80199,,90,0.908159,1b. Human Plagiarism + DSP
80200,,95,0.874611,1b. Human Plagiarism + DSP
80201,,105,0.835467,1b. Human Plagiarism + DSP
80202,,110,0.874552,1b. Human Plagiarism + DSP
80203,,110,0.808082,1b. Human Plagiarism + DSP
80204,,90,0.894212,1b. Human Plagiarism + DSP
80209,,90,0.929268,1b. Human Plagiarism + DSP
80210,,95,0.896353,1b. Human Plagiarism + DSP
80211,,105,0.899335,1b. Human Plagiarism + DSP
80212,,110,0.843359,1b. Human Plagiarism + DSP
80213,,110,0.874302,1b. Human Plagiarism + DSP
80214,,90,0.932351,1b. Human Plagiarism + DSP
80219,,90,0.930331,1b. Human Plagiarism + DSP
80220,,95,0.977740,1b. Human Plagiarism + DSP
80221,,105,0.986050,1b. Human Plagiarism + DSP
80222,,110,0.931818,1b. Human Plagiarism + DSP
80223,,110,0.947256,1b. Human Plagiarism + DSP
80224,,90,0.922544,1b. Human Plagiarism + DSP
80229,,90,1.043653,1b. Human Plagiarism + DSP
80230,,95,1.053703,1b. Human Plagiarism + DSP
80231,,105,1.013913,1b. Human Plagiarism + DSP
80232,,110,1.066413,1b. Human Plagiarism + DSP
80233,,110,0.961871,1b. Human Plagiarism + DSP
80234,,90,1.066434,1b. Human Plagiarism + DSP
80239,,90,1.053042,1b. Human Plagiarism + DSP
80240,,95,1.078387,1b. Human Plagiarism + DSP
80241,,105,1.016355,1b. Human Plagiarism + DSP
80242,,110,1.016983,1b. Human Plagiarism + DSP
80243,,110,0.986279,1b. Human Plagiarism + DSP
80244,,90,1.076391,1b. Human Plagiarism + DSP
80249,,90,1.071398,1b. Human Plagiarism + DSP
80250,,95,1.034628,1b. Human Plagiarism + DSP
80251,,105,1.057709,1b. Human Plagiarism + DSP
80252,,110,1.086772,1b. Human Plagiarism + DSP
80253,,110,1.119670,1b. Human Plagiarism + DSP
80254,,90,1.132354,1b. Human Plagiarism + DSP
80259,,90,0.991727,1b. Human Plagiarism + DSP
80260,,95,0.976655,1b. Human Plagiarism + DSP
80261,,105,0.972837,1b. Human Plagiarism + DSP
80262,,110,1.002141,1b. Human Plagiarism + DSP
80263,,110,0.972340,1b. Human Plagiarism + DSP
