category,rank,dimension,mean_delta,std_delta
tempo110,12,299,1.214444,0.833715
tempo110,13,151,1.209055,0.854450
tempo110,14,291,1.208246,0.816410
tempo110,15,510,1.203210,0.884599
tempo110,16,221,1.198590,0.839369
tempo110,17,355,1.198017,0.857619
tempo110,18,174,1.187351,0.907716
tempo110,19,189,1.181031,0.849801
tempo110,20,109,1.169976,0.817714
tempo110,21,112,1.166501,0.851198
tempo110,22,58,1.161458,0.805794
tempo110,23,409,1.160764,0.824338
tempo110,24,398,1.155906,0.766829
tempo110,25,342,1.149148,0.831524
tempo110,26,104,1.146021,0.843028
tempo110,27,10,1.127455,0.830444
tempo110,28,489,1.123989,0.817719
tempo110,29,295,1.122597,0.780377
tempo110,30,318,1.120465,0.841964
