category,rank,dimension,mean_delta,std_delta
tempo095,19,264,1.006437,0.773589
tempo095,20,162,1.006171,0.788117
tempo095,21,415,0.997776,0.765341
tempo095,22,205,0.994173,0.791933
tempo095,23,355,0.994099,0.747658
tempo095,24,409,0.991946,0.789077
tempo095,25,489,0.991008,0.780359
tempo095,26,371,0.988854,0.772642
tempo095,27,168,0.981466,0.765302
tempo095,28,104,0.981174,0.791779
tempo095,29,34,0.980229,0.755689
tempo095,30,166,0.979278,0.779332
tempo105,1,469,1.198949,1.032336
tempo105,2,214,1.176286,0.962129
tempo105,3,174,1.143881,0.923276
tempo105,4,288,1.137341,0.933204
tempo105,5,220,1.108053,0.883137
tempo105,6,342,1.103751,0.845137
tempo105,7,291,1.061515,0.825359
tempo105,8,286,1.057648,0.843464
tempo105,9,482,1.040799,0.826309
tempo105,10,76,1.036846,0.818858
tempo105,11,189,1.027359,0.849817
tempo105,12,104,1.025726,0.806472
tempo105,13,10,1.024279,0.860419
tempo105,14,85,1.021699,0.817858
tempo105,15,258,1.020797,0.815121
tempo105,16,205,1.010264,0.809909
tempo105,17,415,1.008960,0.784715
tempo105,18,287,1.005288,0.782786
tempo105,19,319,1.003324,0.825901
tempo105,20,264,0.990673,0.762495
tempo105,21,371,0.989191,0.792079
tempo105,22,147,0.979891,0.755967
tempo105,23,192,0.979005,0.780864
tempo105,24,368,0.978405,0.766561
tempo105,25,487,0.978005,0.750700
tempo105,26,470,0.977781,0.782682
tempo105,27,495,0.977126,0.770312
tempo105,28,89,0.974540,0.799904
tempo105,29,492,0.973628,0.764827
tempo105,30,186,0.973010,0.753125
tempo110,1,214,1.207204,1.023751
tempo110,2,469,1.205358,1.041018
tempo110,3,288,1.120073,0.910578
tempo110,4,174,1.119625,0.906390
tempo110,5,220,1.100671,0.868120
tempo110,6,342,1.085649,0.809621
tempo110,7,291,1.055253,0.828553
tempo110,8,286,1.042826,0.858490
tempo110,9,10,1.030792,0.830280
tempo110,10,287,1.029891,0.753396
tempo110,11,147,1.028935,0.775414
tempo110,12,189,1.027277,0.837378
tempo110,13,482,1.020424,0.817712
tempo110,14,104,1.016433,0.799561
tempo110,15,76,1.012764,0.794232
tempo110,16,162,1.009932,0.782048
tempo110,17,415,1.008085,0.765270
tempo110,18,264,1.006222,0.758742
tempo110,19,318,1.005962,0.766270
tempo110,20,242,1.001094,0.821549
tempo110,21,258,0.999949,0.800934
tempo110,22,89,0.999444,0.816896
tempo110,23,319,0.997395,0.824563
tempo110,24,409,0.989146,0.812643
tempo110,25,205,0.988433,0.808298
tempo110,26,368,0.988244,0.781015
tempo110,27,484,0.988218,0.789755
tempo110,28,85,0.987939,0.790542
tempo110,29,492,0.984200,0.777477
tempo110,30,495,0.982020,0.788451
