category,rank,dimension,mean_delta,std_delta
tempo105,19,495,1.015364,0.781932
tempo105,20,208,1.011680,0.802776
tempo105,21,76,1.003778,0.807620
tempo105,22,287,1.003475,0.779165
tempo105,23,483,1.001767,0.794951
tempo105,24,147,0.995931,0.782620
tempo105,25,470,0.994252,0.778193
tempo105,26,162,0.990783,0.802412
tempo105,27,482,0.990374,0.767382
tempo105,28,318,0.987738,0.781814
tempo105,29,487,0.984198,0.757649
tempo105,30,18,0.980384,0.752291
tempo110,1,214,1.220571,1.033328
tempo110,2,469,1.210810,1.030220
tempo110,3,288,1.146618,0.938646
tempo110,4,85,1.088071,0.838960
tempo110,5,189,1.087079,0.814669
tempo110,6,220,1.078646,0.845640
tempo110,7,205,1.064155,0.837310
tempo110,8,286,1.054144,0.835122
tempo110,9,342,1.050904,0.820317
tempo110,10,174,1.046503,0.844284
tempo110,11,291,1.045187,0.798864
tempo110,12,242,1.043580,0.825321
tempo110,13,245,1.043558,0.794249
tempo110,14,482,1.029103,0.808239
tempo110,15,287,1.028820,0.805223
tempo110,16,104,1.027869,0.797975
tempo110,17,319,1.022537,0.822170
tempo110,18,147,1.022370,0.771991
tempo110,19,318,1.018496,0.745934
tempo110,20,495,1.018136,0.796123
tempo110,21,192,1.009121,0.764375
tempo110,22,264,1.005102,0.772495
tempo110,23,10,1.004960,0.790302
tempo110,24,258,1.004459,0.781121
tempo110,25,470,1.000426,0.796346
tempo110,26,409,0.999443,0.767025
tempo110,27,186,0.998242,0.740148
tempo110,28,137,0.991213,0.751015
tempo110,29,415,0.986489,0.743763
tempo110,30,317,0.984190,0.764586
