pair_id,time,final_mod_type,filename_mod,filename_ori,euclidean_distance,cosine_distance,neighborhood_confidence,relative_distance
3,66,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_66s.wav,1.260745882987976,0.7947403788566589,0.5909355703134103,1.0186204726102503
3,66,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_66s.wav,1.2492938041687012,0.7803678512573242,0.6178492368635675,1.0001991727174475
3,66,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_66s.wav,1.2433030605316162,0.7729015350341797,0.6313643248281486,0.990629578970596
3,66,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_66s.wav,1.2353771924972534,0.7630789279937744,0.6495980426424327,0.9780399221569374
3,66,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_66s.wav,1.2238807678222656,0.7489426136016846,0.6722008621694047,0.9599213772457637
3,66,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_66s.wav,1.2251124382019043,0.7504507303237915,0.6706862402423395,0.9618543337295326
3,66,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_66s.wav,1.163974642753601,0.6774190664291382,0.7663404404054526,0.8682494912287564
3,71,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_71s.wav,1.2031474113464355,0.7237823009490967,0.7094838634510078,0.9276733497804028
3,71,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_71s.wav,1.2016607522964478,0.7219948172569275,0.7121053244786205,0.925382328043317
3,71,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_71s.wav,1.161602020263672,0.6746603846549988,0.7689619014330653,0.8647136827970799
3,71,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_71s.wav,1.1585328578948977,0.6710997819900513,0.7730397296982408,0.8601500506150032
3,71,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_71s.wav,1.1862776279449463,0.70362788438797,0.734766398695095,0.9018413902262482
3,71,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_71s.wav,1.1913576126098633,0.7096671462059021,0.7274845625072819,0.9095819252372529
3,71,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_71s.wav,1.1838011741638184,0.7006932497024536,0.7386112082022602,0.8980800625652584
3,71,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_71s.wav,1.1778948307037354,0.693718671798706,0.7482814866596761,0.8891407308921992
3,71,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_71s.wav,1.1600918769836426,0.6729073524475098,0.7710590702551555,0.8624668176028609
3,71,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_71s.wav,1.15469229221344,0.6666578054428101,0.7777583595479436,0.8544567596104818
3,71,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_71s.wav,1.167932152748108,0.6820335388183594,0.7614470464872423,0.8741638705292238
3,71,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_71s.wav,1.1555625200271606,0.6676629781723022,0.7765350110683911,0.8557450916847162
3,75,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_75s.wav,1.2031452655792236,0.7237797975540161,0.7095421181405104,0.9276701411734818
3,75,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_75s.wav,1.1943564414978027,0.7132442593574524,0.7232902248631015,0.9141667189459285
3,75,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_75s.wav,1.1508699655532837,0.6622517108917236,0.7829430269136666,0.8488094586384966
3,75,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_75s.wav,1.1403889656066897,0.6502442359924316,0.7944774554351626,0.833419451936725
3,75,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_75s.wav,1.1586453914642334,0.6712303161621094,0.7728649656297332,0.8603173565473189
